codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
79972,79972,79972,79972,79972,INCIDENTE,-9.866.388.888.888,-56.105,ALTA FLORESTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,SBAT,14/03/2021,19:47:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79973,79973,79973,79973,79973,ACIDENTE,-27.672.531,-52.261.337,ERECHIM,FOGO NO SOLO,FOGO/FUMAÇA (SEM IMPACTO) | FOGO NO SOLO,RS,BRASIL,**NI,14/03/2021,14:35:00,SIM,ATIVA,A-042/CENIPA/2021,NÃO,NULL,0,1,NÃO
79981,79981,79981,79981,79981,INCIDENTE,-1,-53,ALMEIRIM,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PA,BRASIL,SBMD,14/03/2021,17:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80041,80041,80041,80041,80041,INCIDENTE,-2.343.555.555.555,-4.647.305.555.555,GUARULHOS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SBGR,14/03/2021,20:08:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79968,79968,79968,79968,79968,INCIDENTE GRAVE,-23.195.278,-46.098.611,IGARATÁ,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,13/03/2021,20:00:00,SIM,ATIVA,IG-040/CENIPA/2021,NÃO,NULL,0,1,NÃO
79969,79969,79969,79969,79969,ACIDENTE,-1.984.416,-4.777.361,CONQUISTA,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MG,BRASIL,***,13/03/2021,12:57:00,SIM,ATIVA,A-041/CENIPA/2021,NÃO,NULL,0,1,NÃO
80053,80053,80053,80053,80053,INCIDENTE,-2.343.555.555.555,-4.647.305.555.555,SÃO PAULO,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO,SP,BRASIL,SBGR,13/03/2021,23:55:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79978,79978,79978,79978,79978,INCIDENTE,-2.300.694.444.444,-47.134.444.444,CAMPINAS,INCURSÃO EM PISTA,INCURSÃO EM PISTA,SP,BRASIL,SBKP,12/03/2021,22:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79966,79966,79966,79966,79966,INCIDENTE GRAVE,-9.761.325,-66.351.357,PORTO VELHO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RO,BRASIL,***,11/03/2021,12:20:00,SIM,ATIVA,IG-039/CENIPA/2021,NÃO,NULL,0,1,NÃO
79971,79971,79971,79971,79971,ACIDENTE,-14.938.889,-57.200.556,BARRA DO BUGRES,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,**NI,11/03/2021,12:30:00,SIM,ATIVA,A-038/CENIPA/2021,NÃO,NULL,0,1,SIM
79974,79974,79974,79974,79974,INCIDENTE,-15.871.111,-47.918.611,BRASÍLIA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,DF,BRASIL,SBBR,10/03/2021,20:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79976,79976,79976,79976,79976,ACIDENTE,-14.633.056,-51.748.333,ARAGUAIANA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,**NI,10/03/2021,20:30:00,SIM,ATIVA,A-037/CENIPA/2021,NÃO,NULL,0,1,NÃO
79961,79961,79961,79961,79961,ACIDENTE,-2.275.527,-4.726.805,AMERICANA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SDAI,09/03/2021,19:30:00,SIM,ATIVA,A-035/CENIPA/2021,NÃO,NULL,0,1,NÃO
79962,79962,79962,79962,79962,INCIDENTE GRAVE,-17.151.944,-56.614.167,BARÃO DE MELGAÇO,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO,MT,BRASIL,SJIJ,09/03/2021,18:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79970,79970,79970,79970,79970,ACIDENTE,-18.401.944,-50.701.944,QUIRINÓPOLIS,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,GO,BRASIL,***,09/03/2021,11:30:00,SIM,ATIVA,A-036/CENIPA/2021,NÃO,NULL,0,1,NÃO
79957,79957,79957,79957,79957,INCIDENTE,-1.962.444.444.444,-4.397.194.444.444,CONFINS,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,MG,BRASIL,SBBH,08/03/2021,03:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79963,79963,79963,79963,79963,INCIDENTE GRAVE,-12.246.389,-55.743.056,SORRISO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,***,08/03/2021,17:00:00,SIM,ATIVA,IG-034/CENIPA/2021,NÃO,NULL,0,1,NÃO
79958,79958,79958,79958,79958,INCIDENTE,-2.025.805,-4.028.638,VITÓRIA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,ES,BRASIL,SBVT,07/03/2021,23:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79959,79959,79959,79959,79959,INCIDENTE,-8.126.388.888.888,-349.227.777.777,RECIFE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,PE,BRASIL,SBRF,07/03/2021,14:13:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79960,79960,79960,79960,79960,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBKP,07/03/2021,18:32:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79954,79954,79954,79954,79954,INCIDENTE,-2.586.944.444.444,-4.423.611.111.111,SÃO LUÍS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,MA,BRASIL,SBSL,04/03/2021,20:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79955,79955,79955,79955,79955,INCIDENTE,-4.242.222,-56.000.833,ITAITUBA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PA,BRASIL,SBIH,04/03/2021,17:14:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79943,79943,79943,79943,79943,INCIDENTE,-1.216.444,-4.322.555,IBOTIRAMA,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,BA,BRASIL,SNIT,03/03/2021,11:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79951,79951,79951,79951,79951,INCIDENTE,-138.472,-4.847.888,BELÉM,COLISÃO EM VOO COM OBSTÁCULO,*** COLISÃO EM VOO COM OBSTÁCULO (excluir),PA,BRASIL,SBBE,03/03/2021,15:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79953,79953,79953,79953,79953,ACIDENTE,-1.350.472,-4.576.222,CORRENTINA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,BA,BRASIL,***,03/03/2021,09:00:00,SIM,ATIVA,A-033/CENIPA/2021,NÃO,NULL,0,1,NÃO
79947,79947,79947,79947,79947,ACIDENTE,-22.337.946,-47.357.869,ARARAS,INDETERMINADO,INDETERMINADO,SP,BRASIL,SDAA,02/03/2021,15:30:00,SIM,ATIVA,A-032/CENIPA/2021,NÃO,NULL,0,1,SIM
79950,79950,79950,79950,79950,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RJ,BRASIL,SBGL,02/03/2021,09:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79948,79948,79948,79948,79948,INCIDENTE,-138.472,-4.847.888,BELÉM,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PA,BRASIL,SBBE,01/03/2021,23:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79924,79924,79924,79924,79924,INCIDENTE GRAVE,-22.755.949,-47.268.643,AMERICANA,FOGO EM VOO,FOGO/FUMAÇA (SEM IMPACTO) | FOGO EM VOO,SP,BRASIL,SDAI,28/02/2021,15:30:00,SIM,ATIVA,IG-031/CENIPA/2021,NÃO,NULL,0,1,NÃO
79927,79927,79927,79927,79927,INCIDENTE,-1.962.444.444.444,-4.397.194.444.444,CONFINS,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MG,BRASIL,SBCF,28/02/2021,18:32:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79956,79956,79956,79956,79956,ACIDENTE,0,0,NÃO IDENTIFICADA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,***,BRASIL,**NI,26/02/2021,11:00:00,SIM,FINALIZADA,A-030/CENIPA/2021,SIM,2022-04-12,0,1,NÃO
79921,79921,79921,79921,79921,INCIDENTE,-30.050.278,-51.443.611,ELDORADO DO SUL,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,RS,BRASIL,SIXE,25/02/2021,10:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79925,79925,79925,79925,79925,INCIDENTE,-2.169.361,-4.129.638,CAMPOS DOS GOYTACAZES,COLISÃO COM AVE,COLISÃO COM AVE,RJ,BRASIL,SBCP,25/02/2021,13:28:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79914,79914,79914,79914,79914,INCIDENTE,-1.985.194,-4.395.083,BELO HORIZONTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,MG,BRASIL,SBBH,24/02/2021,11:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79920,79920,79920,79920,79920,INCIDENTE,-299.938.888.888,-511.711.111.111,PORTO ALEGRE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,RS,BRASIL,SBPA,24/02/2021,02:57:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79926,79926,79926,79926,79926,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,RJ,BRASIL,SBGL,24/02/2021,16:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79909,79909,79909,79909,79909,ACIDENTE,-15.580.226,-58.046.139,MIRASSOL D'OESTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,MT,BRASIL,SWRW,23/02/2021,10:20:00,SIM,ATIVA,A-029/CENIPA/2021,NÃO,NULL,0,1,NÃO
79912,79912,79912,79912,79912,INCIDENTE,-299.947.222.222,-511.711.111.111,PORTO ALEGRE,PANE SECA,COMBUSTÍVEL | PANE SECA,RS,BRASIL,SBPA,23/02/2021,16:12:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79922,79922,79922,79922,79922,INCIDENTE GRAVE,\t-28.281667\t,\t-54.168333\t,SANTO ÂNGELO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,RS,BRASIL,SBNM,22/02/2021,10:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79919,79919,79919,79919,79919,INCIDENTE,-22.81,-432.505.555.555,RIO DE JANEIRO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RJ,BRASIL,SBGL,21/02/2021,23:06:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79903,79903,79903,79903,79903,ACIDENTE,-11.009.317,-54.614.683,MARCELÂNDIA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MT,BRASIL,***,20/02/2021,19:30:00,SIM,ATIVA,A-027/CENIPA/2021,NÃO,NULL,0,1,NÃO
79904,79904,79904,79904,79904,INCIDENTE,-951.722.222.222,-357.836.111.111,MACEIÓ,OUTROS,OUTROS,AL,BRASIL,SBMO,20/02/2021,19:33:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79911,79911,79911,79911,79911,ACIDENTE,-2.053.638,-4.560.666,FORMIGA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MG,BRASIL,SWVW,20/02/2021,18:00:00,NÃO,ATIVA,A-028/CENIPA/2021,NÃO,NULL,0,1,NÃO
79905,79905,79905,79905,79905,INCIDENTE,-129.086.111.111,-383.225,SALVADOR,IMC NÃO INTENCIONAL,IMC NÃO INTENCIONAL,BA,BRASIL,SBSV,19/02/2021,22:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79906,79906,79906,79906,79906,INCIDENTE,-18.946.111,-50.698.889,PARANAIGUARA,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,GO,BRASIL,**NI,19/02/2021,12:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79907,79907,79907,79907,79907,ACIDENTE,-13.176.111,-58.358.889,CAMPO NOVO DO PARECIS,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,MT,BRASIL,***,19/02/2021,21:30:00,SIM,ATIVA,A-026/CENIPA/2021,NÃO,NULL,0,1,NÃO
79910,79910,79910,79910,79910,INCIDENTE GRAVE,2.765,-622.213.888,ALTO ALEGRE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,RR,BRASIL,SJYG,19/02/2021,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79916,79916,79916,79916,79916,INCIDENTE,-6.947.222,-51.101.389,OURILÂNDIA DO NORTE,POUSO LONGO,EXCURSÃO DE PISTA | POUSO LONGO,PA,BRASIL,***,19/02/2021,19:10:00,SIM,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO
79893,79893,79893,79893,79893,INCIDENTE GRAVE,-23.460.444,-51.976.278,MARINGÁ,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PR,BRASIL,***,18/02/2021,09:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79902,79902,79902,79902,79902,INCIDENTE,-2.343.194.444.444,-4.646.944.444.444,SÃO PAULO,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBGR,18/02/2021,09:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79897,79897,79897,79897,79897,INCIDENTE,-129.086.111.111,-383.225,SALVADOR,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,BA,BRASIL,SBSV,17/02/2021,22:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79901,79901,79901,79901,79901,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,COM ROTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM ROTOR,RJ,BRASIL,SBGL,17/02/2021,00:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79888,79888,79888,79888,79888,INCIDENTE,-22.859167°,-47.108056°,CAMPINAS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SDAM,16/02/2021,17:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79892,79892,79892,79892,79892,INCIDENTE GRAVE,\t-31.131528\t,\t-51.972972\t,SÃO LOURENÇO DO SUL,MANOBRA ABRUPTA,MANOBRA ABRUPTA,RS,BRASIL,***,16/02/2021,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79894,79894,79894,79894,79894,ACIDENTE,-1.277.666,-4.524.194,SÃO DESIDÉRIO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,BA,BRASIL,***,16/02/2021,11:30:00,SIM,ATIVA,A-025/CENIPA/2021,NÃO,NULL,0,1,NÃO
79899,79899,79899,79899,79899,INCIDENTE,-299.938.888.888,-511.711.111.111,PORTO ALEGRE,POUSO EM LOCAL NÃO PREVISTO,OUTROS | POUSO EM LOCAL NÃO PREVISTO,RS,BRASIL,SBPA,15/02/2021,19:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79885,79885,79885,79885,79885,ACIDENTE,-7.571.111,-56.089.167,NOVO PROGRESSO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,PA,BRASIL,***,13/02/2021,18:40:00,SIM,ATIVA,A-024/CENIPA/2021,NÃO,NULL,0,1,NÃO
79886,79886,79886,79886,79886,INCIDENTE,-230.069.444.444,-471.344.444.444,CAMPINAS,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,SP,BRASIL,SBKP,12/02/2021,03:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79889,79889,79889,79889,79889,ACIDENTE,-1.284.972,-4.582.611,SÃO DESIDÉRIO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,BA,BRASIL,***,12/02/2021,13:00:00,SIM,ATIVA,A-023/CENIPA/2021,NÃO,NULL,0,1,SIM
79890,79890,79890,79890,79890,ACIDENTE,-19.855.278,-48.456.389,CONCEIÇÃO DAS ALAGOAS,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,MG,BRASIL,***,12/02/2021,16:00:00,SIM,ATIVA,A-022/CENIPA/2021,NÃO,NULL,0,1,NÃO
79882,79882,79882,79882,79882,INCIDENTE GRAVE,\t-23.240278\t,\t-52.07\t,MANDAGUAÇU,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,PR,BRASIL,***,10/02/2021,13:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79883,79883,79883,79883,79883,INCIDENTE,-230.069.444.444,-471.344.444.444,CAMPINAS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SBKP,10/02/2021,03:51:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79887,79887,79887,79887,79887,INCIDENTE,-2.158.888,-4.547.333,VARGINHA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MG,BRASIL,SBVG,10/02/2021,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79871,79871,79871,79871,79871,INCIDENTE,\t-30.242222\t,\t-54.589444\t,SÃO GABRIEL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RS,BRASIL,***,08/02/2021,11:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79875,79875,79875,79875,79875,INCIDENTE,\t-25.531667\t,\t-49.176111\t,SÃO JOSÉ DOS PINHAIS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PR,BRASIL,SBCT,08/02/2021,20:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79879,79879,79879,79879,79879,INCIDENTE,-23.431.944,-46.469.444,GUARULHOS,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,SP,BRASIL,SBGR,07/02/2021,20:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79867,79867,79867,79867,79867,INCIDENTE,\t-26.878611\t,\t-48.650833\t,NAVEGANTES,F.O.D.,OUTROS | F.O.D.,SC,BRASIL,SBNF,06/02/2021,14:51:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79870,79870,79870,79870,79870,ACIDENTE,-28.976.111,-53.317.778,FORTALEZA DOS VALOS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RS,BRASIL,***,06/02/2021,19:45:00,NÃO,ATIVA,A-021/CENIPA/2021,NÃO,NULL,0,1,SIM
79872,79872,79872,79872,79872,INCIDENTE,\t-29.566389\t,\t-55.816667\t,ALEGRETE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RS,BRASIL,***,06/02/2021,16:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79878,79878,79878,79878,79878,INCIDENTE,-27.670.277,-485.525,FLORIANÓPOLIS,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,SC,BRASIL,SBFL,05/02/2021,07:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79881,79881,79881,79881,79881,INCIDENTE GRAVE,-22.925.833,-42.073.611,CABO FRIO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,RJ,BRASIL,SBCB,05/02/2021,21:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80072,80072,80072,80072,80072,INCIDENTE,-16.671.774,-48.010.321,LUZIÂNIA,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,GO,BRASIL,SJGL,05/02/2021,14:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79863,79863,79863,79863,79863,ACIDENTE,-1.197.888,-4.621.444,BARREIRAS,OUTROS,OUTROS,BA,BRASIL,***,04/02/2021,13:20:00,SIM,FINALIZADA,A-020/CENIPA/2021,SIM,2022-09-21,0,1,SIM
79876,79876,79876,79876,79876,INCIDENTE,-158.711,-479.177,BRASÍLIA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,DF,BRASIL,SBBR,04/02/2021,00:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79864,79864,79864,79864,79864,ACIDENTE,2.600.060,-62.513.370,MUCAJAÍ,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,RR,BRASIL,***,03/02/2021,17:05:00,SIM,FINALIZADA,A-019/CENIPA/2021,SIM,2022-09-21,1,1,NÃO
79857,79857,79857,79857,79857,ACIDENTE,-7.405.500,-53.830.972,SÃO FÉLIX DO XINGU,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PA,BRASIL,***,02/02/2021,12:00:00,SIM,FINALIZADA,A-016/CENIPA/2021,SIM,2022-02-09,0,1,NÃO
79858,79858,79858,79858,79858,ACIDENTE,-7.210.278,-52.569.722,SÃO FÉLIX DO XINGU,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PA,BRASIL,**NI,02/02/2021,13:11:00,SIM,ATIVA,A-017/CENIPA/2021,NÃO,NULL,0,1,SIM
79860,79860,79860,79860,79860,ACIDENTE,-16.208.611,-49.975.833,MOSSÂMEDES,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO,GO,BRASIL,***,02/02/2021,13:00:00,SIM,ATIVA,A-018/CENIPA/2021,NÃO,NULL,0,1,NÃO
79877,79877,79877,79877,79877,INCIDENTE,-21.136.388,-4.777.666,RIBEIRÃO PRETO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBRP,02/02/2021,20:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79880,79880,79880,79880,79880,INCIDENTE,-21.15,-47.80,CAMPINAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBKP,02/02/2021,16:33:00,SIM,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO
79859,79859,79859,79859,79859,ACIDENTE,-30.249.167,-50.765,VIAMÃO,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,RS,BRASIL,***,01/02/2021,09:20:00,SIM,ATIVA,A-015/CENIPA/2021,NÃO,NULL,0,1,NÃO
79854,79854,79854,79854,79854,ACIDENTE,-6.635.361,-51.752.417,OURILÂNDIA DO NORTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,PA,BRASIL,***,31/01/2021,20:30:00,SIM,ATIVA,A-014/CENIPA/2021,NÃO,NULL,0,1,NÃO
79869,79869,79869,79869,79869,INCIDENTE,-1.670.611.111.111,-4.382.194.444.444,MONTES CLAROS,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,MG,BRASIL,SBMK,31/01/2021,12:11:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
