codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
79667,79667,79667,79667,79667,INCIDENTE,-228.119.444.444,-432.505.555.555,RIO DE JANEIRO,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,RJ,BRASIL,SBGL,11/11/2020,01:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79681,79681,79681,79681,79681,INCIDENTE,\t-27.7925\t,\t-49.489167\t,BOM RETIRO,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,SC,BRASIL,***,11/11/2020,17:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79874,79874,79874,79874,79874,ACIDENTE,\t-23.395278\t,\t-51.538333\t,ARAPONGAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,PR,BRASIL,***,08/11/2020,21:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79664,79664,79664,79664,79664,INCIDENTE,****_***,****_****,BOITUVA,INDETERMINADO,INDETERMINADO,SP,BRASIL,***,07/11/2020,09:39:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79652,79652,79652,79652,79652,INCIDENTE,-1.964.111.111.111,-4.397.194.444.444,CONFINS,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO,MG,BRASIL,SBCF,06/11/2020,14:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79663,79663,79663,79663,79663,INCIDENTE GRAVE,"-1,3708","-48,3705",ANANINDEUA,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,PA,BRASIL,SBBE,06/11/2020,14:57:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79675,79675,79675,79675,79675,INCIDENTE,\t-26.235\t,\t-48.502222\t,SÃO FRANCISCO DO SUL,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,SC,BRASIL,***,06/11/2020,14:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79650,79650,79650,79650,79650,INCIDENTE,\t-30.661944\t,\t-51.495556\t,TAPES,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RS,BRASIL,***,05/11/2020,16:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79648,79648,79648,79648,79648,INCIDENTE,-1.643.805.556,-3.908.388.889,PORTO SEGURO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BA,BRASIL,SBPS,04/11/2020,16:18:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79649,79649,79649,79649,79649,INCIDENTE,-230.069,-471.344,CAMPINAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBKP,04/11/2020,22:39:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79647,79647,79647,79647,79647,INCIDENTE,\t-29.993889\t,\t-51.171111\t,PORTO ALEGRE,COMBUSTÍVEL,COMBUSTÍVEL,RS,BRASIL,SBPA,01/11/2020,18:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79640,79640,79640,79640,79640,ACIDENTE,-2.007.583,-4.472.833,IGARATINGA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MG,BRASIL,SSDK,30/10/2020,20:50:00,SIM,ATIVA,A-136/CENIPA/2020,NÃO,NULL,0,1,SIM
79641,79641,79641,79641,79641,INCIDENTE GRAVE,-362.916.667,-3.872.027.778,CAUCAIA,INDETERMINADO,INDETERMINADO,CE,BRASIL,***,30/10/2020,15:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79646,79646,79646,79646,79646,INCIDENTE,-1.437.777.777.777,-4.846.888.888.888,BELÉM,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,PA,BRASIL,SBBE,30/10/2020,12:17:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79651,79651,79651,79651,79651,ACIDENTE,-15.854.722,-47.809.722,BRASÍLIA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,DF,BRASIL,SSGP,30/10/2020,14:00:00,SIM,FINALIZADA,A-137/CENIPA/2020,SIM,2022-08-05,0,1,SIM
79636,79636,79636,79636,79636,ACIDENTE,-10.058.333,-48.329.722,PALMAS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,TO,BRASIL,***,29/10/2020,20:00:00,SIM,ATIVA,A-135/CENIPA/2020,NÃO,NULL,0,1,NÃO
79644,79644,79644,79644,79644,INCIDENTE,-1.415,-4.845.888.888.888,BELÉM,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,PA,BRASIL,SBJC,29/10/2020,19:28:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79639,79639,79639,79639,79639,INCIDENTE,-21.136.454,-47.773.391,RIBEIRÃO PRETO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SBRP,28/10/2020,16:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79645,79645,79645,79645,79645,ACIDENTE,3.596.333,-63.777.167,ALTO ALEGRE,COLISÃO COM FAUNA,COLISÃO COM FAUNA,RR,BRASIL,***,28/10/2020,12:25:00,SIM,ATIVA,A-134/CENIPA/2020,NÃO,NULL,0,1,NÃO
79634,79634,79634,79634,79634,INCIDENTE,2.203.027,4.106.833,CAMPOS DOS GOYTACAZES,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RJ,BRASIL,***,26/10/2020,15:57:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79637,79637,79637,79637,79637,INCIDENTE,-2.622.305.556,-4.879.777.778,JOINVILLE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SC,BRASIL,SBJV,26/10/2020,16:44:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79627,79627,79627,79627,79627,ACIDENTE,-23.564.631,-46.069.444,BIRITIBA-MIRIM,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,SP,BRASIL,SDIH,24/10/2020,18:50:00,SIM,FINALIZADA,A-133/CENIPA/2020,SIM,2021-07-21,0,1,NÃO
79632,79632,79632,79632,79632,INCIDENTE,-4.250.555.555.555,-6.993.777.777.777,TABATINGA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,AM,BRASIL,SBTT,22/10/2020,19:54:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79623,79623,79623,79623,79623,INCIDENTE GRAVE,\t-28.321389\t,\t-52.815556\t,CARAZINHO,PANE SECA,COMBUSTÍVEL | PANE SECA,RS,BRASIL,SSKZ,21/10/2020,14:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79626,79626,79626,79626,79626,INCIDENTE,\t-23.479444\t,\t-52.012222\t,MARINGÁ,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PR,BRASIL,SBMG,21/10/2020,13:47:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79617,79617,79617,79617,79617,INCIDENTE,-7.280.450,-64.769.373,LÁBREA,CONTATO ANORMAL COM A PISTAA,CONTATO ANORMAL COM A PISTA |,AM,BRASIL,SWLB,19/10/2020,12:39:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79624,79624,79624,79624,79624,INCIDENTE,-22.81,-43.250.555.555,RIO DE JANEIRO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,RJ,BRASIL,SBGL,19/10/2020,19:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79625,79625,79625,79625,79625,INCIDENTE GRAVE,\t-24.992778\t,\t-53.507778\t,CASCAVEL,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,PR,BRASIL,SBCA,19/10/2020,20:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79607,79607,79607,79607,79607,ACIDENTE,-2.464.917,-44.102.000,RAPOSA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,MA,BRASIL,***,17/10/2020,12:30:00,SIM,ATIVA,A-132/CENIPA/2020,NÃO,NULL,0,1,NÃO
79606,79606,79606,79606,79606,INCIDENTE,50.833,-51.070.278,MACAPÁ,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,AP,BRASIL,SBMQ,16/10/2020,17:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79618,79618,79618,79618,79618,INCIDENTE,2.787.379,-60.595.726,CANTÁ,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RR,BRASIL,SWPD,16/10/2020,17:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79619,79619,79619,79619,79619,ACIDENTE,-9.233.333,-71.648.600,FEIJÓ,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,AC,BRASIL,***,16/10/2020,20:00:00,SIM,FINALIZADA,A-130/CENIPA/2020,SIM,2021-07-08,1,1,NÃO
79620,79620,79620,79620,79620,ACIDENTE,\t-29.966389\t,\t-57.043333\t,URUGUAIANA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,RS,BRASIL,***,16/10/2020,14:30:00,SIM,ATIVA,A-131/CENIPA/2020,NÃO,NULL,0,1,SIM
79605,79605,79605,79605,79605,ACIDENTE,-15.553.333,-54.331.944,PRIMAVERA DO LESTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MT,BRASIL,SWPY,15/10/2020,15:40:00,SIM,ATIVA,A-128/CENIPA/2020,NÃO,NULL,0,1,NÃO
79621,79621,79621,79621,79621,ACIDENTE,-22.703.056,-43.994.722,RIO CLARO,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,RJ,BRASIL,***,15/10/2020,11:00:00,SIM,ATIVA,A-129/CENIPA/2020,NÃO,NULL,0,1,NÃO
79601,79601,79601,79601,79601,INCIDENTE,-2.304.333.333,-4.577.555.556,SÃO JOSÉ DOS CAMPOS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SP,BRASIL,SBSJ,14/10/2020,12:06:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79728,79728,79728,79728,79728,INCIDENTE,-2.767.027.777.777,-485.525,FLORIANÓPOLIS,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,SC,BRASIL,***,14/10/2020,13:59:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79609,79609,79609,79609,79609,INCIDENTE GRAVE,-15.65,-561.175,CUIABÁ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,***,13/10/2020,18:45:00,SIM,ATIVA,IG-127/CENIPA/2020,NÃO,NULL,0,2,NÃO
79598,79598,79598,79598,79598,ACIDENTE,***,***,ROSANA,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO,SP,BRASIL,***,11/10/2020,11:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79600,79600,79600,79600,79600,ACIDENTE,-17.289.722,-56.853.611,POCONÉ,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,MT,BRASIL,***,10/10/2020,13:30:00,SIM,ATIVA,A-126/CENIPA/2020,NÃO,NULL,0,1,NÃO
79599,79599,79599,79599,79599,ACIDENTE,-17.441.667,-56.826.944,CORUMBÁ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MS,BRASIL,***,08/10/2020,16:00:00,SIM,ATIVA,A-125/CENIPA/2020,NÃO,NULL,0,1,NÃO
79592,79592,79592,79592,79592,INCIDENTE,-2.114.416.666.666,-5.042.638.888.888,ARAÇATUBA,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO,SP,BRASIL,SBAU,07/10/2020,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79595,79595,79595,79595,79595,ACIDENTE,-25.45,-49.143.333,PIRAQUARA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PR,BRASIL,SISY,07/10/2020,14:55:00,SIM,ATIVA,A-124/CENIPA/2020,NÃO,NULL,0,1,NÃO
79585,79585,79585,79585,79585,INCIDENTE,-23.51,-46.63,SÃO PAULO,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO,SP,BRASIL,SBMT,06/10/2020,15:25:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80006,80006,80006,80006,80006,ACIDENTE,-16.630.000,-49.565.000,TRINDADE,OUTROS,OUTROS,GO,BRASIL,***,06/10/2020,18:00:00,SIM,ATIVA,A-161/CENIPA/2020,NÃO,NULL,0,1,NÃO
79608,79608,79608,79608,79608,ACIDENTE,-2.998.056,-47.355.000,PARAGOMINAS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PA,BRASIL,***,04/10/2020,12:00:00,NÃO,ATIVA,A-123/CENIPA/2020,NÃO,NULL,0,1,NÃO
79582,79582,79582,79582,79582,INCIDENTE,\t-23.33027\t,\t-51.13666\t,LONDRINA,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO,PR,BRASIL,SBLO,03/10/2020,16:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79574,79574,79574,79574,79574,ACIDENTE,-22.096.111,-53.396.944,NOVA ANDRADINA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MS,BRASIL,***,02/10/2020,09:20:00,SIM,ATIVA,A-122/CENIPA/2020,NÃO,NULL,0,1,NÃO
79577,79577,79577,79577,79577,INCIDENTE,-290.666.667,-4.035.805.556,CRUZ,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,CE,BRASIL,**NI,02/10/2020,16:18:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79584,79584,79584,79584,79584,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,SP,BRASIL,SBKP,02/10/2020,19:02:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79588,79588,79588,79588,79588,INCIDENTE,-2.300.694.444.444,-4.713.333.333.333,CAMPINAS,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,SP,BRASIL,SBKP,02/10/2020,10:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79575,79575,79575,79575,79575,INCIDENTE,-2.362.611.111,-4.665.638.889,SÃO PAULO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBSP,01/10/2020,20:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79580,79580,79580,79580,79580,ACIDENTE,-22.978.056,-46.536.389,BRAGANÇA PAULISTA,COLISÃO COM AVE,COLISÃO COM AVE,SP,BRASIL,SBBP,01/10/2020,20:08:00,NÃO,ATIVA,A-121/CENIPA/2020,NÃO,NULL,0,1,NÃO
79568,79568,79568,79568,79568,ACIDENTE,-19.074.444,-53.611.667,CAMAPUÃ,OUTROS,OUTROS,MS,BRASIL,***,30/09/2020,10:50:00,SIM,ATIVA,A-119/CENIPA/2020,NÃO,NULL,0,1,NÃO
79569,79569,79569,79569,79569,INCIDENTE,\t-23.214722\t,\t-51.184444\t,LONDRINA,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,PR,BRASIL,SSOK,30/09/2020,13:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79589,79589,79589,79589,79589,INCIDENTE GRAVE,-3.748.451,-38.622.995,FORTALEZA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,CE,BRASIL,SBFZ,30/09/2020,17:26:00,SIM,ATIVA,IG-120/CENIPA/2020,NÃO,NULL,0,2,NÃO
79570,79570,79570,79570,79570,INCIDENTE,-2.170.777.778,-4.961.805.556,LINS,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,SP,BRASIL,***,29/09/2020,18:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79572,79572,79572,79572,79572,ACIDENTE,-10.422.500,-50.796.667,SANTA TEREZINHA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MT,BRASIL,***,29/09/2020,19:15:00,SIM,ATIVA,A-118/CENIPA/2020,NÃO,NULL,0,1,NÃO
79573,79573,79573,79573,79573,INCIDENTE,-2.194.972.222,-4.952.722.222,PIRAJUÍ,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,***,29/09/2020,18:30:00,SIM,NULL,NULL,NÃO,NULL,0,1,NÃO
79566,79566,79566,79566,79566,INCIDENTE GRAVE,-22.226111°,-51.348333°,REGENTE FEIJÓ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SDYJ,27/09/2020,19:33:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79571,79571,79571,79571,79571,INCIDENTE,-1.587.111.111.111,-4.791.861.111.111,BRASÍLIA,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,DF,BRASIL,SBBR,27/09/2020,22:39:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79586,79586,79586,79586,79586,INCIDENTE,-3.380.846,-64.724.641,TEFÉ,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,AM,BRASIL,SBTF,26/09/2020,15:56:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79587,79587,79587,79587,79587,INCIDENTE,-1.962.444.444.444,-43.971.944.444,CONFINS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,SBCF,25/09/2020,11:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79565,79565,79565,79565,79565,ACIDENTE,-7.036.389,-5.538.556,NOVO PROGRESSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PA,BRASIL,***,23/09/2020,17:55:00,SIM,FINALIZADA,A-117/CENIPA/2020,SIM,2021-07-08,1,1,NÃO
79555,79555,79555,79555,79555,ACIDENTE,-15.555.556,-47.344.444,FORMOSA,COLISÃO COM FAUNA,COLISÃO COM FAUNA,GO,BRASIL,SWFR,20/09/2020,18:44:00,SIM,ATIVA,A-116/CENIPA/2020,NÃO,NULL,0,1,NÃO
79591,79591,79591,79591,79591,INCIDENTE,-3.038.888.888.888,-6.004.611.111.111,MANAUS,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,AM,BRASIL,SBEG,20/09/2020,18:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79552,79552,79552,79552,79552,INCIDENTE,-22.466.944,-43.191.111,TERESÓPOLIS,OUTROS,OUTROS,RJ,BRASIL,***,19/09/2020,15:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79554,79554,79554,79554,79554,INCIDENTE,-23.483.056,-47.486.389,SOROCABA,VAZAMENTO DE OUTROS FLUIDOS,OUTROS | VAZAMENTO DE OUTROS FLUIDOS,SP,BRASIL,SDCO,19/09/2020,14:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79559,79559,79559,79559,79559,ACIDENTE,-27.015,-488.575,BRUSQUE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,SC,BRASIL,**NI,19/09/2020,19:56:00,SIM,ATIVA,A-115/CENIPA/2020,NÃO,NULL,0,1,SIM
79563,79563,79563,79563,79563,ACIDENTE,-25.325.549,-49.239.822,COLOMBO,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,PR,BRASIL,***,18/09/2020,21:39:00,SIM,ATIVA,A-114/CENIPA/2020,NÃO,NULL,0,1,NÃO
79547,79547,79547,79547,79547,ACIDENTE,-14.550.000,-50.216.667,CRIXÁS,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,GO,BRASIL,***,16/09/2020,14:40:00,SIM,ATIVA,A-113/CENIPA/2020,NÃO,NULL,0,1,NÃO
79548,79548,79548,79548,79548,INCIDENTE,-22.987.500,-43.370.000,RIO DE JANEIRO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,RJ,BRASIL,SBJR,16/09/2020,17:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79543,79543,79543,79543,79543,ACIDENTE,-3.492.337,-51.176.959,ANAPU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PA,BRASIL,***,14/09/2020,20:00:00,SIM,FINALIZADA,A-112/CENIPA/2020,SIM,2021-07-08,0,1,SIM
79537,79537,79537,79537,79537,INCIDENTE GRAVE,-2.297.527,-443.072,ANGRA DOS REIS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,RJ,BRASIL,SDAG,13/09/2020,16:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79538,79538,79538,79538,79538,INCIDENTE,-2.234.277.777.777,-417.638.888.888,MACAÉ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RJ,BRASIL,9PSD,13/09/2020,14:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79556,79556,79556,79556,79556,INCIDENTE,-22.81,-4.325.055.555.555,RIO DE JANEIRO,COLISÃO COM AVE,COLISÃO COM AVE,RJ,BRASIL,SBRJ,13/09/2020,23:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79564,79564,79564,79564,79564,INCIDENTE GRAVE,-977.638.889,-3.663.055.556,ARAPIRACA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,AL,BRASIL,SNAL,13/09/2020,16:40:00,SIM,ATIVA,IG-111/CENIPA/2020,NÃO,NULL,0,1,NÃO
79540,79540,79540,79540,79540,INCIDENTE GRAVE,-23.73,-47.27,SÃO PAULO,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,12/09/2020,13:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79542,79542,79542,79542,79542,ACIDENTE,-21.39,-46.77,TAPIRATIBA,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SP,BRASIL,**NI,12/09/2020,23:00:00,SIM,FINALIZADA,A-110/CENIPA/2020,NÃO,NULL,0,1,NÃO
79550,79550,79550,79550,79550,INCIDENTE GRAVE,-23.479.444,-52.012.222,MARINGÁ,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,PR,BRASIL,SBMG,12/09/2020,14:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79541,79541,79541,79541,79541,ACIDENTE,-22.346.389,-49.045.556,BAURU,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SP,BRASIL,***,11/09/2020,13:55:00,SIM,ATIVA,A-108/CENIPA/2020,NÃO,NULL,0,1,NÃO
79544,79544,79544,79544,79544,ACIDENTE,-23.082.778,-54.492.778,JUTI,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MS,BRASIL,***,11/09/2020,00:00:00,SIM,FINALIZADA,A-109/CENIPA/2020,NÃO,NULL,0,1,NÃO
79545,79545,79545,79545,79545,INCIDENTE,\t-26.9725\t,\t-48.632222\t,BALNEÁRIO CAMBORIÚ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SC,BRASIL,***,11/09/2020,18:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79532,79532,79532,79532,79532,INCIDENTE,15° 39 00S,056° 07 03 W,CUIABÁ,COLISÃO COM AVE,COLISÃO COM AVE,MT,BRASIL,SBCY,10/09/2020,12:53:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
